Channel 1,Channel 2,Channel 3,Channel 4
-79.47,-84.37,4.91,49.094
-79.41,-80.86,1.45,12.263
-79.36,-84.37,5.02,50.158
-79.31,-80.86,1.55,15.536
-79.25,-80.86,1.61,16.071
-79.2,-80.86,1.66,16.608
-79.14,-80.86,1.71,15.985
-79.09,-80.86,1.77,17.685
-79.04,-80.86,1.82,18.225
-78.98,-80.86,1.88,18.767
-78.93,-80.86,1.93,19.309
-78.87,-80.86,1.99,19.49
-78.82,-80.86,2.04,20.399
-78.76,-80.86,2.09,20.945
-78.71,-80.86,2.15,21.493
-78.66,-80.86,2.2,22.042
-78.6,-80.86,2.26,22.828
-78.55,-80.86,2.31,23.144
-78.49,-80.86,2.37,23.697
-78.43,-80.86,2.43,24.251
-78.38,-80.86,2.48,24.806
-78.32,-80.86,2.54,26.036
-78.27,-80.86,2.59,25.92
-78.21,-80.86,2.65,26.479
-78.16,-80.86,2.7,27.039
-78.1,-80.86,2.76,27.6
-78.04,-80.86,2.82,29.148
-77.99,-80.86,2.87,28.727
-77.93,-80.86,2.93,29.292
-77.87,-80.86,2.99,29.858
-77.82,-80.86,3.04,30.426
-77.76,-80.86,3.1,32.19
