Channel 1,Channel 2,Channel 3,Channel 4
27.94,27.45,0.49,31.035
28.38,27.45,0.93,36.529
28.82,27.45,1.37,42.371
29.25,27.45,1.8,48.246
29.68,27.45,2.23,54.458
30.1,30.88,-0.78,20.635
30.52,30.88,-0.36,25.023
30.93,30.88,0.05,29.422
31.34,30.88,0.46,34.141
31.74,30.88,0.86,39.171
32.14,30.88,1.26,44.199
32.53,30.88,1.65,49.531
32.92,34.31,-1.39,16.967
33.3,34.31,-1.01,20.4
33.68,34.31,-0.63,23.809
34.05,34.31,-0.26,27.499
34.42,34.31,0.11,31.466
34.78,34.31,0.47,35.701
35.14,37.74,-2.6,2.32
35.49,37.74,-2.25,4.904
35.83,37.74,-1.91,7.118
36.17,37.74,-1.57,9.581
36.5,37.74,-1.24,11.974
36.83,37.74,-0.91,14.602
37.15,37.74,-0.59,17.463
37.47,37.74,-0.27,20.547
37.78,37.74,0.04,23.85
38.08,37.74,0.34,27.054
38.38,37.74,0.64,30.466
38.67,37.74,0.93,34.39
38.96,37.74,1.22,38.196
39.24,41.17,-1.93,2.445
39.51,41.17,-1.66,3.825
39.78,41.17,-1.39,5.381
40.04,41.17,-1.13,7.419
40.3,41.17,-0.88,9.31
40.54,41.17,-0.63,11.359
40.79,41.17,-0.39,13.561
41.02,41.17,-0.15,16.218
41.25,41.17,0.08,18.705
41.47,41.17,0.3,21.324
41.69,41.17,0.52,24.381
41.9,41.17,0.73,27.248
42.1,41.17,0.93,30.228
42.3,41.17,1.13,33.318
42.49,41.17,1.31,36.508
42.67,41.17,1.5,39.793
42.85,41.17,1.67,43.167
43.02,41.17,1.84,45.69
43.18,44.6,-1.43,9.475
43.33,44.6,-1.27,10.9
43.48,44.6,-1.12,11.766
43.63,44.6,-0.98,12.377
43.76,44.6,-0.84,13.038
43.89,44.6,-0.72,13.742
44.01,44.6,-0.59,14.484
44.12,44.6,-0.48,15.256
44.23,44.6,-0.37,16.052
44.33,44.6,-0.27,16.865
44.43,44.6,-0.18,17.689
44.51,44.6,-0.09,18.518
44.59,44.6,-0.01,19.345
44.66,44.6,0.06,20.164
44.73,44.6,0.13,20.967
44.79,44.6,0.18,21.438
44.84,44.6,0.24,22.192
44.88,44.6,0.28,22.911
44.92,44.6,0.32,23.589
44.95,44.6,0.35,23.909
44.97,44.6,0.37,23.864
44.99,44.6,0.39,21.892
45,48.04,-3.04,-18.027
45,44.6,0.4,17.431
44.99,48.04,-3.04,-22.642
44.98,48.04,-3.05,-24.92
44.96,48.04,-3.07,-27.913
44.94,48.04,-3.1,-30.694
44.9,48.04,-3.13,-33.891
44.86,48.04,-3.17,-37.2
44.81,44.6,0.21,-2.435
44.76,48.04,-3.28,-43.247
44.7,48.04,-3.34,-46.307
44.63,44.6,0.02,-11.002
44.55,44.6,-0.05,-11.855
44.47,44.6,-0.14,-12.858
44.38,44.6,-0.23,-14.016
44.28,41.17,3.11,22.545
44.17,44.6,-0.43,-16.514
44.06,44.6,-0.54,-18.177
43.95,41.17,2.77,18.172
43.82,44.6,-0.78,-21.116
43.69,41.17,2.52,16.409
43.55,41.17,2.38,16.476
43.4,41.17,2.23,16.65
43.25,41.17,2.08,16.924
43.09,41.17,1.92,16.671
42.93,41.17,1.75,16.196
42.75,41.17,1.58,15.804
42.57,41.17,1.4,15.177
42.39,41.17,1.21,14
42.19,44.6,-2.41,-24.992
41.99,41.17,0.82,11.215
41.79,41.17,0.61,9.284
41.57,41.17,0.4,7.092
41.35,41.17,0.18,4.941
41.13,41.17,-0.04,2.206
40.9,41.17,-0.28,-0.809
40.66,41.17,-0.52,-3.796
40.41,41.17,-0.76,-7.385
40.16,41.17,-1.01,-10.959
39.9,41.17,-1.27,-14.833
39.64,41.17,-1.54,-19.014
39.37,41.17,-1.81,-23.817
39.09,41.17,-2.08,-28.936
38.81,41.17,-2.37,-34.066
38.52,41.17,-2.66,-39.833
38.22,41.17,-2.95,-45.622
37.92,41.17,-3.25,-51.747
37.61,41.17,-3.56,-58.213
37.3,41.17,-3.87,-64.716
36.98,37.74,-0.76,-32.756
36.66,37.74,-1.09,-37.166
36.32,37.74,-1.42,-41.627
35.99,37.74,-1.75,-46.764
35.65,37.74,-2.1,-52.272
35.3,34.31,0.99,-17.473
34.95,34.31,0.63,-20.623
34.59,34.31,0.28,-24.157
34.22,34.31,-0.09,-28.078
33.85,34.31,-0.46,-30.838
33.48,30.88,2.6,5.134
33.1,30.88,2.22,3.134
32.71,30.88,1.83,1.04
32.32,30.88,1.44,-1.773
31.92,30.88,1.05,-4.999
31.52,30.88,0.64,-8.64
31.12,30.88,0.24,-12.701
30.71,27.45,3.26,21.005
30.29,30.88,-0.59,-21.478
29.87,30.88,-1.01,-26.513
29.45,30.88,-1.43,-31.981
29.02,30.88,-1.86,-38.199
28.58,27.45,1.13,-5.735
28.14,27.45,0.7,-10.041
27.7,27.45,0.25,-14.795
27.25,27.45,-0.2,-19.691
26.8,27.45,-0.65,-25.041
26.35,27.45,-1.1,-30.851
25.89,27.45,-1.56,-37.12
25.42,27.45,-2.03,-43.853
24.95,27.45,-2.5,-50.743
24.48,27.45,-2.97,-57.79
24,24.02,-0.01,-25.253
23.52,24.02,-0.49,-30.76
23.04,24.02,-0.98,-36.744
22.55,24.02,-1.46,-43.21
22.06,24.02,-1.96,-50.157
21.57,20.59,0.98,-18.775
21.07,20.59,0.48,-23.584
20.57,20.59,-0.02,-28.881
20.06,20.59,-0.52,-34.672
19.56,17.16,2.4,-3.073
19.05,17.16,1.89,-7.362
18.53,17.16,1.38,-11.529
18.02,17.16,0.86,-16.192
17.5,17.16,0.34,-21.358
16.98,17.16,-0.18,-27.025
16.45,17.16,-0.7,-33.195
15.92,17.16,-1.23,-39.872
15.39,13.72,1.67,-6.374
14.86,13.72,1.14,-11.268
14.33,13.72,0.6,-16.357
13.79,13.72,0.07,-21.957
13.25,13.72,-0.47,-28.071
12.71,13.72,-1.01,-34.695
12.17,13.72,-1.56,-41.834
11.62,10.29,1.33,-10.361
11.07,10.29,0.78,-16.351
10.53,10.29,0.23,-21.926
9.98,10.29,-0.32,-28.015
9.42,10.29,-0.87,-34.31
8.87,10.29,-1.42,-41.434
8.32,10.29,-1.98,-49.075
7.76,6.86,0.9,-18.421
7.2,6.86,0.34,-23.988
6.64,6.86,-0.22,-30.073
6.08,6.86,-0.78,-36.678
5.52,6.86,-1.34,-43.488
4.96,3.43,1.53,-13.248
4.4,3.43,0.97,-18.917
3.84,3.43,0.41,-24.482
3.27,3.43,-0.16,-30.565
2.71,3.43,-0.72,-37.163
2.15,0,2.15,-6.398
1.58,0,1.58,-11.228
1.02,0,1.02,-16.263
0.45,0,0.45,-21.813
-0.11,0,-0.11,-27.874
-0.68,0,-0.68,-34.136
-1.24,-3.43,2.19,-1.786
-1.81,-3.43,1.62,-6.27
-2.37,-3.43,1.06,-11.265
-2.94,-3.43,0.49,-16.765
-3.5,-3.43,-0.07,-22.771
-4.06,-3.43,-0.63,-29.284
-4.63,-3.43,-1.2,-35.987
-5.19,-3.43,-1.76,-43.504
-5.75,-6.86,1.11,-12.705
-6.31,-6.86,0.55,-18.42
-6.87,-6.86,-0.01,-24.322
-7.43,-6.86,-0.57,-30.716
-7.98,-6.86,-1.12,-37.604
-8.54,-6.86,-1.68,-44.67
-9.09,-6.86,-2.23,-52.535
-9.65,-6.86,-2.78,-60.266
-10.2,-10.29,0.1,-29.665
-10.75,-10.29,-0.45,-35.871
-11.3,-10.29,-1,-42.558
-11.84,-10.29,-1.55,-49.408
-12.39,-13.72,1.34,-18.852
-12.93,-13.72,0.8,-24.47
-13.47,-13.72,0.26,-29.934
-14.01,-13.72,-0.28,-35.866
-14.54,-13.72,-0.82,-42.258
-15.08,-17.16,2.08,-11.23
-15.61,-17.16,1.55,-15.74
-16.14,-17.16,1.02,-20.391
-16.66,-17.16,0.49,-25.495
-17.19,-17.16,-0.03,-30.733
-17.71,-20.59,2.88,1.466
-18.23,-20.59,2.36,-2.168
-18.74,-20.59,1.85,-5.928
-19.25,-20.59,1.33,-10.122
-19.76,-20.59,0.82,-14.744
-20.27,-20.59,0.32,-19.792
-20.77,-20.59,-0.19,-24.953
-21.27,-20.59,-0.69,-30.841
-21.77,-20.59,-1.18,-37.146
-22.26,-20.59,-1.67,-43.549
-22.75,-24.02,1.27,-11.233
-23.24,-24.02,0.78,-15.648
-23.72,-24.02,0.3,-20.459
-24.2,-24.02,-0.18,-25.666
-24.67,-24.02,-0.65,-31.262
-25.14,-24.02,-1.12,-37.243
-25.61,-24.02,-1.59,-43.296
-26.07,-27.45,1.38,-11.532
-26.53,-27.45,0.92,-15.535
-26.98,-27.45,0.46,-20.215
-27.43,-27.45,0.01,-24.948
-27.88,-27.45,-0.43,-30.04
-28.32,-27.45,-0.87,-35.485
-28.76,-27.45,-1.31,-40.968
-29.19,-27.45,-1.74,-46.796
-29.62,-30.88,1.26,-14.148
-30.04,-30.88,0.84,-17.851
-30.46,-30.88,0.42,-21.882
-30.87,-30.88,0.01,-26.237
-31.28,-30.88,-0.4,-30.913
-31.69,-30.88,-0.81,-35.59
-32.09,-34.31,2.23,-2.696
-32.48,-34.31,1.83,-5.808
-32.87,-34.31,1.44,-8.597
-33.25,-34.31,1.06,-11.68
-33.63,-34.31,0.68,-15.049
-34,-34.31,0.31,-18.701
-34.37,-34.31,-0.06,-22.318
-34.73,-34.31,-0.42,-26.517
-35.09,-34.31,-0.78,-30.982
-35.44,-34.31,-1.13,-35.395
-35.79,-37.74,1.96,-2.181
-36.12,-37.74,1.62,-4.3
-36.46,-37.74,1.28,-6.97
-36.79,-37.74,0.95,-9.568
-37.11,-37.74,0.63,-12.396
-37.43,-37.74,0.32,-15.449
-37.74,-37.74,0,-18.723
-38.04,-37.74,-0.3,-22.21
-38.34,-37.74,-0.6,-25.905
-38.63,-37.74,-0.89,-29.801
-38.92,-37.74,-1.18,-33.892
-39.2,-37.74,-1.46,-38.174
-39.48,-37.74,-1.73,-42.639
-39.74,-37.74,-2,-46.971
-40.01,-37.74,-2.26,-49.608
-40.26,-41.17,0.91,-13.906
-40.51,-41.17,0.66,-15.935
-40.75,-41.17,0.42,-18.115
-40.99,-41.17,0.18,-20.442
-41.22,-41.17,-0.05,-22.911
-41.44,-41.17,-0.27,-25.512
-41.66,-41.17,-0.49,-28.242
-41.87,-41.17,-0.7,-31.092
-42.07,-44.6,2.53,4.134
-42.27,-44.6,2.33,3.858
-42.46,-44.6,2.14,3.791
-42.65,-44.6,1.96,3.006
-42.82,-44.6,1.78,2.754
-42.99,-44.6,1.61,2.419
-43.16,-44.6,1.45,2.006
-43.31,-44.6,1.29,1.524
-43.46,-44.6,1.14,0.978
-43.61,-44.6,1,0.375
-43.74,-44.6,0.86,-0.279
-43.87,-44.6,0.73,-0.978
-43.99,-44.6,0.61,-1.714
-44.11,-44.6,0.49,-2.482
-44.22,-44.6,0.39,-3.275
-44.32,-44.6,0.28,-4.086
-44.41,-44.6,0.19,-4.909
-44.5,-44.6,0.1,-5.737
-44.58,-44.6,0.02,-6.565
-44.65,-44.6,-0.05,-7.384
-44.72,-44.6,-0.12,-8.19
-44.78,-44.6,-0.18,-8.975
-44.83,-44.6,-0.23,-9.733
-44.88,-44.6,-0.27,-10.457
-44.92,-44.6,-0.31,-11.141
-44.95,-44.6,-0.34,-11.778
-44.97,-44.6,-0.37,-12.363
-44.99,-44.6,-0.38,-12.888
-45,-44.6,-0.39,-13.347
-45,-44.6,-0.4,-13.733
-45,-44.6,-0.39,-14.041
-44.98,-44.6,-0.38,-14.263
-44.97,-44.6,-0.36,-14.393
-44.94,-44.6,-0.34,-14.426
-44.91,-44.6,-0.3,-14.354
-44.87,-44.6,-0.26,-14.171
-44.82,-44.6,-0.22,-13.871
-44.77,-44.6,-0.16,-13.447
-44.7,-44.6,-0.1,-12.893
-44.64,-44.6,-0.03,-12.203
-44.56,-44.6,0.04,-11.371
-44.48,-44.6,0.13,-10.39
-44.39,-44.6,0.21,-9.254
-44.29,-44.6,0.31,-7.957
-44.19,-44.6,0.41,-6.493
-44.08,-44.6,0.52,-4.856
-43.96,-44.6,0.64,-3.039
-43.84,-44.6,0.77,-1.035
-43.71,-44.6,0.9,1.159
-43.57,-44.6,1.04,3.551
-43.42,-44.6,1.18,6.147
-43.27,-44.6,1.33,8.953
-43.11,-44.6,1.49,11.974
-42.95,-44.6,1.66,15.217
-42.78,-44.6,1.83,18.687
-42.6,-44.6,2.01,22.391
-42.41,-44.6,2.19,26.334
-42.22,-44.6,2.38,30.522
-42.02,-44.6,2.58,34.96
-41.82,-44.6,2.79,39.654
-41.6,-44.6,3,44.61
-41.38,-44.6,3.22,49.834
-41.16,-44.6,3.44,55.331
-40.93,-44.6,3.68,61.106
-40.69,-44.6,3.91,67.164
-40.45,-44.6,4.16,73.514
-40.19,-44.6,4.41,78.602
-39.94,-41.17,1.24,45.177
-39.67,-41.17,1.5,49.627
-39.4,-41.17,1.77,54.076
-39.13,-41.17,2.05,58.22
-38.85,-37.74,-1.1,22.937
-38.56,-37.74,-0.81,25.239
-38.26,-37.74,-0.52,27.873
-37.96,-37.74,-0.22,30.842
-37.66,-34.31,-3.34,-4.973
-37.34,-34.31,-3.03,-4.116
-37.02,-34.31,-2.71,-3.22
-36.7,-34.31,-2.39,-1.657
-36.37,-34.31,-2.06,-0.045
-36.03,-34.31,-1.72,1.932
-35.69,-34.31,-1.38,4.277
-35.35,-34.31,-1.04,6.996
-34.99,-34.31,-0.68,9.161
-34.64,-34.31,-0.33,11.397
-34.27,-30.88,-3.39,-24.171
-33.9,-34.31,0.41,16.103
-33.53,-34.31,0.78,19.202
-33.15,-34.31,1.16,22.391
-32.76,-30.88,-1.88,-11.277
-32.37,-30.88,-1.5,-7.589
-31.98,-30.88,-1.1,-3.176
-31.58,-34.31,2.73,38.911
-31.17,-30.88,-0.29,6.278
-30.76,-30.88,0.12,11.948
-30.35,-30.88,0.53,18.357
-29.93,-30.88,0.95,25.509
-29.51,-30.88,1.37,33.405
-29.08,-30.88,1.8,40.185
-28.64,-30.88,2.24,46.784
-28.2,-30.88,2.68,53.827
-27.76,-30.88,3.12,61.32
-27.32,-30.88,3.56,69.263
-26.86,-27.45,0.59,38.848
-26.41,-27.45,1.04,44.593
-25.95,-27.45,1.5,50.799
-25.48,-27.45,1.96,57.47
-25.02,-24.02,-1,26.414
-24.55,-24.02,-0.53,32.464
-24.07,-24.02,-0.05,37.744
-23.59,-24.02,0.43,43.185
-23.11,-24.02,0.91,49.106
-22.62,-20.59,-2.03,16.379
-22.13,-20.59,-1.54,20.46
-21.64,-20.59,-1.05,24.717
-21.14,-20.59,-0.55,29.458
-20.64,-20.59,-0.05,34.69
-20.13,-20.59,0.45,39.168
-19.63,-17.16,-2.47,6.879
-19.12,-17.16,-1.96,10.791
-18.6,-17.16,-1.45,14.887
-18.09,-17.16,-0.93,19.484
-17.57,-17.16,-0.41,24.579
-17.05,-17.16,0.11,30.176
-16.52,-17.16,0.63,35.968
-16,-13.72,-2.27,3.76
-15.47,-13.72,-1.74,8.074
-14.93,-13.72,-1.21,12.586
-14.4,-13.72,-0.68,17.605
-13.86,-13.72,-0.14,23.448
-13.32,-13.72,0.4,29.489
-12.78,-13.72,0.94,36.043
-12.24,-13.72,1.48,43.112
-11.7,-13.72,2.03,50.693
-11.15,-13.72,2.57,58.791
-10.6,-13.72,3.12,66.78
-10.05,-13.72,3.67,73.421
-9.5,-10.29,0.79,42.387
-8.95,-10.29,1.35,49.439
-8.39,-10.29,1.9,57.011
-7.84,-10.29,2.46,64.788
-7.28,-10.29,3.01,71.216
