Channel 1,Channel 2,Channel 3,Channel 4
28.78,28.12,0.65,4.832
28.88,28.12,0.76,29.965
28.99,28.12,0.87,63.112
29.1,28.12,0.97,100
29.2,28.12,1.08,73.109
29.31,28.12,1.19,94.092
29.42,28.12,1.29,100
29.52,28.12,1.4,100
29.63,28.12,1.51,100
29.74,28.12,1.61,100
29.85,28.12,1.72,100
29.95,28.12,1.83,100
30.06,28.12,1.93,100
30.16,28.12,2.04,100
30.27,31.64,-1.37,-48.815
30.38,31.64,-1.26,-73.242
30.48,31.64,-1.16,-100
30.59,31.64,-1.05,-82.968
30.7,31.64,-0.94,-100
30.8,31.64,-0.84,-90.724
30.91,31.64,-0.73,-100
31.02,31.64,-0.62,-96.512
31.12,31.64,-0.52,-100
31.23,31.64,-0.41,-100
31.33,31.64,-0.31,-99.351
31.44,31.64,-0.2,-100
31.55,31.64,-0.09,-100
31.65,31.64,0.01,-99.247
31.76,31.64,0.12,-98.057
31.86,31.64,0.22,-94.804
31.97,31.64,0.33,-88.505
32.07,28.12,3.95,84.608
32.18,31.64,0.54,2.321
32.29,31.64,0.65,56.19
32.39,31.64,0.75,100
32.5,31.64,0.86,64.124
32.6,31.64,0.96,80.97
32.71,31.64,1.07,100
32.81,31.64,1.17,91.834
32.92,31.64,1.28,100
33.02,31.64,1.38,100
33.13,31.64,1.49,100
33.23,31.64,1.59,100
33.34,31.64,1.7,100
33.44,31.64,1.8,100
33.55,31.64,1.91,100
33.65,31.64,2.01,100
33.76,31.64,2.12,100
33.86,28.12,5.74,100
33.97,31.64,2.33,-100
34.07,31.64,2.43,100
34.18,31.64,2.54,100
34.28,31.64,2.64,100
34.39,31.64,2.75,100
34.49,31.64,2.85,100
34.6,31.64,2.96,100
34.7,31.64,3.06,100
34.8,31.64,3.16,100
34.91,31.64,3.27,100
35.01,31.64,3.37,100
35.12,31.64,3.48,100
35.22,31.64,3.58,100
35.33,31.64,3.68,100
35.43,31.64,3.79,100
35.53,35.16,0.38,-34.899
35.64,31.64,4,100
35.74,31.64,4.1,-100
35.84,31.64,4.2,4.046
35.95,35.16,0.79,-79.896
36.05,35.16,0.9,-25.363
36.16,35.16,1,38.426
36.26,35.16,1.1,100
36.36,35.16,1.21,49.602
36.47,31.64,4.83,100
36.57,35.16,1.41,-100
36.67,35.16,1.52,100
36.78,35.16,1.62,64.606
36.88,35.16,1.72,95.57
36.98,35.16,1.83,100
37.09,35.16,1.93,100
